Date;Match ID;Game Time;Team;Role;Hero;Facet;Player Name;LB Rank;LB Team;AccountID;Net Worth;Level;K/D/A;Total Team Kills;NW Lead;Radiant Win Chance %;Items
02.04.2026 1:48;8753615839;2:46;Radiant;3;tusk;0;Lelis;98;nan;"	87063175";1167;3;1/0/2;4;Dire +929;51;wind_lace, magic_stick, ward_sentry
02.04.2026 1:48;8753615839;2:46;Radiant;4;invoker;0;Let It All Out;737;;"	226145427";793;2;0/2/0;4;Dire +929;51;mantle, circlet, branches, blood_grenade, mantle, circlet
02.04.2026 1:48;8753615839;2:46;Radiant;5;venomancer;0;РєР°РєРѕРІ РІРєСѓСЃ СЃРјРµСЂС‚Рё;;;"	319292743";595;2;0/0/1;4;Dire +929;51;tango, magic_stick, branches, branches
02.04.2026 1:48;8753615839;2:46;Dire;1;lone_druid;0;PASHTET;949;;"	74206936";2030;4;2/0/0;4;Dire +929;51;branches, branches, branches, branches, branches
02.04.2026 1:48;8753615839;2:46;Dire;2;monkey_king;0;Hunter on Peruvians;338;;"	173480718";1433;3;0/0/0;4;Dire +929;51;branches, quelling_blade, magic_stick, boots, tango, faerie_fire
02.04.2026 1:48;8753615839;2:46;Dire;3;largo;0;Bassing;193;;"	148180390";1303;3;0/1/2;4;Dire +929;51;boots, magic_stick, gauntlets, branches, branches, branches
02.04.2026 1:48;8753615839;2:46;Dire;4;shadow_demon;0;РјР°РјР° Р°РЅР°СЂС…РёСЏ;463;;"	199666759";999;2;02.02.2000;4;Dire +929;51;boots, branches, tango, ward_sentry, wind_lace
02.04.2026 1:48;8753615839;2:46;Dire;5;lion;0;BГіbr;493;nan;"	124261350";609;2;0/1/0;4;Dire +929;51;tango, magic_stick, ward_sentry, faerie_fire, faerie_fire
02.04.2026 1:49;8753592851;23:13;Radiant;1;ursa;0;cutie;183;nan;"	256444993";11974;15;04.02.2003;17;Dire +10282;19;magic_wand, blink, bfury, basher, aegis, phase_boots, [pogo_stick]
02.04.2026 1:49;8753592851;23:13;Radiant;2;viper;0;Starlight-;515;nan;"	1674486174";10325;15;03.04.2002;17;Dire +10282;19;hydras_breath, magic_wand, wraith_band, power_treads, great_famango, wraith_band, [essence_ring]
02.04.2026 1:49;8753592851;23:13;Radiant;3;monkey_king;0;smurf123;1171;;"	321887583";7595;11;04.08.2005;17;Dire +10282;19;diffusal_blade, magic_wand, quelling_blade, power_treads, ogre_axe, [defiant_shell]
02.04.2026 1:49;8753592851;23:13;Radiant;4;venomancer;0;flacko;270;nan;"	196041577";5890;12;02.05.2010;17;Dire +10282;19;arcane_boots, force_staff, ward_dispenser, infused_raindrop, magic_wand, blood_grenade, [medallion_of_courage]
02.04.2026 1:49;8753592851;23:13;Radiant;5;dark_willow;0;Khan;1005;EG;"	324085917";5496;11;02.07.2010;17;Dire +10282;19;dust, boots, urn_of_shadows, magic_wand, cyclone, [pogo_stick]
02.04.2026 1:49;8753592851;23:13;Dire;1;batrider;0;chunga;185;nan;"	1132684405";12330;17;10.03.2005;26;Dire +10282;19;bottle, travel_boots, black_king_bar, veil_of_discord, wind_lace, magic_wand, [searing_signet]
02.04.2026 1:49;8753592851;23:13;Dire;2;doom_bringer;0;MONKU;1118;nan;"	413629942";12326;15;04.04.2010;26;Dire +10282;19;mithril_hammer, consecrated_wraps, phase_boots, blink, magic_wand, ancient_janggo, [searing_signet]
02.04.2026 1:49;8753592851;23:13;Dire;3;tiny;0;pve npc;1749;;"	283027142";11773;16;02.03.2006;26;Dire +10282;19;wraith_band, echo_sabre, quelling_blade, wind_lace, silver_edge, power_treads, [mana_draught]
02.04.2026 1:49;8753592851;23:13;Dire;4;hoodwink;0;у ЂЎу ЂЎ;844;nan;"	175088787";8575;13;06.02.2015;26;Dire +10282;19;rod_of_atos, pers, circlet, arcane_boots, ward_sentry, magic_wand, [medallion_of_courage]
02.04.2026 1:49;8753592851;23:13;Dire;5;weaver;0;VaniLLl;137;Nemiga;"	120840516";6558;13;04.05.2007;26;Dire +10282;19;infused_raindrop, point_booster, cyclone, essence_distiller, magic_wand, [medallion_of_courage]
02.04.2026 2:07;8753598247;37:14:00;Radiant;1;slark;0;timado;206;;"	97658618";29562;27;25.02.2008;52;Radiant +29609;97;octarine_core, aegis, bloodthorn, disperser, ultimate_scepter, black_king_bar, [serrated_shiv]
02.04.2026 2:07;8753598247;37:14:00;Radiant;2;beastmaster;0;=;426;;"	279559282";27571;26;15.02.2008;52;Radiant +29609;97;manta, assault, butterfly, power_treads, ultimate_scepter, blink, [cloak_of_flames]
02.04.2026 2:07;8753598247;37:14:00;Radiant;3;batrider;0;Gobrain Jackson;429;;"	836056780";18702;23;06.04.2025;52;Radiant +29609;97;force_staff, boots_of_bearing, blink, black_king_bar, magic_wand, pers, [unrelenting_eye]
02.04.2026 2:07;8753598247;37:14:00;Radiant;4;tusk;0;tv/doctorbum;1641;nan;"	47977302";11424;20;05.09.2025;52;Radiant +29609;97;blink, tranquil_boots, clarity, magic_wand, cyclone, ward_sentry, [psychic_headband]
02.04.2026 2:07;8753598247;37:14:00;Radiant;5;disruptor;0;Fishman;504;nan;"	127565532";9180;17;01.08.2029;52;Radiant +29609;97;arcane_boots, blink, magic_stick, ward_dispenser, [spellslinger]
02.04.2026 2:07;8753598247;37:14:00;Dire;1;gyrocopter;0;DANGEROUS SUMMER;524;;"	191109206";21690;22;09.08.2008;23;Radiant +29609;97;ultimate_scepter, falcon_blade, sange_and_yasha, revenants_brooch, satanic, power_treads, [stormcrafter]
02.04.2026 2:07;8753598247;37:14:00;Dire;2;pangolier;0;useless;252;;"	323562138";20362;26;11.09.2006;23;Radiant +29609;97;diffusal_blade, octarine_core, travel_boots, blink, blight_stone, ultimate_scepter, [stormcrafter]
02.04.2026 2:07;8753598247;37:14:00;Dire;3;magnataur;0;gambling/gooning/gaming expert;553;;"	1134626011";9942;16;01.12.2013;23;Radiant +29609;97;blink, bracer, soul_ring, magic_wand, yasha_and_kaya, power_treads, [medallion_of_courage]
02.04.2026 2:07;8753598247;37:14:00;Dire;4;winter_wyvern;0;rage baiting;;;"	68007361";8615;14;01.10.2007;23;Radiant +29609;97;blink, essence_distiller, chasm_stone, glimmer_cape, greater_famango, boots, [partisans_brand]
02.04.2026 2:07;8753598247;37:14:00;Dire;5;bane;0;Р·РѕРјР±Рё РїСЂРѕРєСѓСЂР°С‚СѓСЂР°;847;;"	482364904";6221;15;1/13/13;23;Radiant +29609;97;boots, magic_wand, ward_dispenser, point_booster, wind_lace, aether_lens, [unrelenting_eye]
02.04.2026 2:10;8753624986;15:12;Radiant;1;pangolier;0;mental С–С€Сѓ;131;;"	187123736";6659;10;03.03.2003;8;Dire +13468;9;boots, mage_slayer, magic_stick, branches, diffusal_blade, branches, [dagger_of_ristul]
02.04.2026 2:10;8753624986;15:12;Radiant;2;leshrac;0;Niku;3;NAVI;"	185590374";5341;9;02.08.2002;8;Dire +13468;9;bottle, magic_wand, blink, arcane_boots, wind_lace, [kobold_cup]
02.04.2026 2:10;8753624986;15:12;Radiant;3;juggernaut;0;The zookeeper;289;;"	117015167";4662;9;0/4/0;8;Dire +13468;9;power_treads, magic_stick, broadsword, broadsword, quelling_blade, circlet, [duelist_gloves]
02.04.2026 2:10;8753624986;15:12;Radiant;4;warlock;0;ryota;184;AVULUS;"	1682179459";2723;7;02.07.2002;8;Dire +13468;9;shawl, boots, magic_wand, crown, ward_dispenser, wind_lace, [stonefeather_satchel]
02.04.2026 2:10;8753624986;15:12;Radiant;5;hoodwink;0;Fernans;135;nan;"	1172719712";2365;6;01.05.2005;8;Dire +13468;9;arcane_boots, branches, branches, magic_stick, ward_sentry, blight_stone, [kobold_cup]
02.04.2026 2:10;8753624986;15:12;Dire;1;huskar;0;RCY;67;GL;"	154974246";11074;13;14/0/3;27;Dire +13468;9;consecrated_wraps, sange, power_treads, magic_stick, wind_lace, armlet, [dormant_curio]
02.04.2026 2:10;8753624986;15:12;Dire;2;muerta;0;worst subhuman;;;"	904131336";7562;11;01.02.2001;27;Dire +13468;9;power_treads, magic_stick, quelling_blade, wraith_band, maelstrom, falcon_blade, [duelist_gloves]
02.04.2026 2:10;8753624986;15:12;Dire;3;night_stalker;0;Tobi;28;nan;"	140288368";7130;11;02.02.2009;27;Dire +13468;9;bracer, consecrated_wraps, phase_boots, bracer, branches, [ash_legion_shield]
02.04.2026 2:10;8753624986;15:12;Dire;4;rubick;0;Ekki;76;nan;"	230487729";4821;11;05.02.2012;27;Dire +13468;9;arcane_boots, ward_sentry, fluffy_hat, staff_of_wizardry, infused_raindrop, urn_of_shadows, [kobold_cup]
02.04.2026 2:10;8753624986;15:12;Dire;5;tusk;0;Sneyking;72;FLCN;"	10366616";4631;12;05.02.2011;27;Dire +13468;9;blink, magic_wand, tranquil_boots, infused_raindrop, ward_sentry, [foragers_kit]
02.04.2026 2:15;8753631944;14:49;Radiant;1;bristleback;0;Fayde;39;GL;"	160119017";7833;12;02.02.2002;14;Radiant +3656;79;magic_wand, power_treads, bracer, consecrated_wraps, soul_ring, bracer, [foragers_kit]
02.04.2026 2:15;8753631944;14:49;Radiant;2;monkey_king;0;disco elysium;570;;"	45106611";7797;10;05.02.2003;14;Radiant +3656;79;echo_sabre, quelling_blade, power_treads, blight_stone, magic_wand, wraith_band, [chipped_vest]
02.04.2026 2:15;8753631944;14:49;Radiant;3;viper;0;adz;283;nan;"	208181197";7392;11;04.02.2003;14;Radiant +3656;79;travel_boots, null_talisman, magic_wand, bracer, point_booster, ogre_axe, [dormant_curio]
02.04.2026 2:15;8753631944;14:49;Radiant;4;winter_wyvern;0;vchjx;745;;"	487735933";3116;7;02.04.2007;14;Radiant +3656;79;boots, ward_dispenser, branches, null_talisman, branches, [stonefeather_satchel]
02.04.2026 2:15;8753631944;14:49;Radiant;5;disruptor;0;Cridoz;295;;"	118370366";2465;8;0/0/6;14;Radiant +3656;79;arcane_boots, ward_dispenser, magic_stick, branches, circlet, [stonefeather_satchel]
02.04.2026 2:15;8753631944;14:49;Dire;1;skeleton_king;0;1/double 1 ;292;;"	363758022";6650;10;01.01.2001;9;Radiant +3656;79;phase_boots, magic_wand, quelling_blade, relic, gloves, gauntlets, [duelist_gloves]
02.04.2026 2:15;8753631944;14:49;Dire;2;huskar;0;Kot1kMed0ed;1071;nan;"	475235458";5471;11;04.03.2002;9;Radiant +3656;79;power_treads, armlet, wind_lace, [stonefeather_satchel]
02.04.2026 2:15;8753631944;14:49;Dire;3;night_stalker;0;end;;;"	317690653";5412;10;03.04.2001;9;Radiant +3656;79;phase_boots, gloves, wind_lace, blades_of_attack, soul_ring, branches, [dormant_curio]
